Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2020-01-01,38.43677189374983,38.73267719282844,33.9018355565018,31.4864904169375,30.292185366633394,31.831196255343706,33.8279610909249,31.812734447712124,36.27011590729374,40.76349505643587,39.97506787153196,38.05386843671948,35.669997556755675,35.15370325907756,33.21070643421428,36.923140023508566,39.52176722615671,37.806511230201664,37.60338586178953,37.91784755920036,35.87205891950168,36.79920383005184,36.91952958407927,39.275020797093696
2020-01-02,34.75257112883545,34.88094261669046,32.28089369133481,29.53716267354051,33.64983945240675,42.505824560731035,47.255582191016025,44.47262701827687,44.28726809998213,46.656725912439455,46.62396915121452,43.045815723866944,42.91624424745877,43.983457874650284,43.928376960017715,45.96975370926259,53.46707818992033,56.941189488208714,57.19006686354648,50.35230287491754,42.64387803337573,40.79239531313311,38.99640592258357,35.98878732685953
2020-01-03,30.23941117957851,27.902758162149325,25.536836275256736,26.552801297729665,30.54530419736346,32.17587722221029,40.691994998925196,46.06870784706821,47.30850757635332,46.45332433086482,44.087425802646166,43.53872043027996,42.410605220093714,42.73493345917489,40.80619431078258,43.371208337533474,49.19448690452296,48.508184590323424,43.70978282884312,38.015945416212894,33.765166695203625,35.476156291680866,33.77700152589091,34.67607451463385
2020-01-04,32.3701500480074,29.775415309472443,26.65551780156047,26.540192287454072,26.163074371005855,24.90693845987303,28.507881394840705,35.38092632632171,39.396904396577774,41.481094326918964,38.23485164522873,36.21623688277514,36.16054919523904,36.64909337131689,35.61195077314689,38.844160347604685,45.98373696902871,49.635808117334626,45.2247832378645,41.704343697169506,36.3213016435122,35.90663474295056,33.956889910380106,30.84255329907742
2020-01-05,31.014299885891603,28.043284864401038,23.586266098137568,20.030477444167346,20.14024931853977,14.208466259926489,18.4358774080794,22.876468502564883,27.599447081666657,35.26630516972125,34.857690595552924,32.49514119570518,30.353036204086226,29.117588038301832,29.73747540287838,32.51169291995241,43.58399072372558,46.20192818595823,44.793305942879456,40.03579722330127,33.91597020848686,34.756306382859485,34.19243372639041,29.573265028841725
2020-01-06,29.62746367983143,28.143790484829548,26.032030071836527,27.371432214929243,32.7804700240376,39.3040545622393,45.18782309709769,49.939466327635344,50.59371853588382,50.83546401830971,48.2098352739753,45.715834394344135,45.261896373284564,46.31594056552973,47.92123218122781,51.70292322361197,61.07895065759737,61.851373425797426,53.04164112612469,48.402901854602554,41.391196453933865,39.702377343561544,37.508993588635995,34.68449341269429
2020-01-07,30.080430235234275,28.118452031155375,26.48759533181287,28.518979035667538,31.921575010855165,39.824614388026625,46.43119070582674,49.45671415761232,48.16832242510176,48.589308332679,45.697430476170524,45.87791657957608,45.713396302444096,47.474897809478364,49.64602889092011,50.85516243055579,56.1629448182592,53.10605789491291,46.40832123915457,43.759180508842135,37.07232140695605,35.54760347465532,34.1190339641137,29.939435308793392
2020-01-08,29.31723910107467,27.299442212551295,23.516187890013967,24.846837492307138,27.52244550653899,36.05455832757985,40.24776237526203,43.46613940108302,41.492097177739176,41.88303955368875,41.58626626530601,40.72065082132262,39.69786135827005,40.41784169549406,40.44456675003934,39.010543002748555,46.87386549527391,42.01940050875264,35.02473953910359,23.720866737575104,28.465650552352685,29.439277337059796,29.155536639939886,29.646670289297628
2020-01-09,32.27374346378487,30.075683051125807,28.268467427398523,26.64626038077479,30.144057614283682,40.607444501052065,47.4808115624987,49.360556212570316,48.76128125419478,48.350722267932774,46.13585873757661,45.49057385491932,44.81802509017915,44.83115094972877,45.782472586755205,47.95041562185831,54.537793855851085,55.18859528649935,52.13799743862877,44.676366780011826,38.60485482059471,37.13803651968913,36.895163378728846,31.979560766696217
2020-01-10,24.086447309334233,23.270951076469032,21.536864800619146,20.021739384589342,21.1626368760816,30.6430318062265,40.38741074739984,44.46924532806065,43.32201963669239,42.29860485191662,40.576603030043536,39.548223331058686,37.71672780758155,36.72519238035279,35.62660215237875,38.7538022478475,45.29016649040316,46.182197924374734,41.73486126781637,38.08290123095681,33.719962737148556,34.891612598790836,34.670985067491806,33.39132343774716
2020-01-11,31.89831465012182,31.036608710900268,27.919873312272482,25.74355622921437,23.40600094455125,24.47744701952487,28.116656927682268,38.5089851475076,41.84017372696113,42.277033427146534,38.87764134412961,39.555150372592585,37.65923400883666,37.161977872063474,37.59736854507673,39.43777495916162,45.91595318805394,49.21691225106963,46.933308485328325,40.533428200031494,35.68586271784411,36.6577919598636,35.466440772339624,31.79301393635962
2020-01-12,23.315652566327238,20.989922270433553,19.32443892097107,18.326538559608952,13.540327295186732,7.9401615521342706,11.00314670897476,16.900364087175923,21.727378103286664,27.20689424689579,28.899446651120712,29.133688491272327,26.592178073099582,24.780289574889014,25.40489139107132,27.330222986269735,37.11948442224414,41.95632623776615,42.9437824084845,34.82416428451052,30.915775339787793,30.30950976538041,29.15036958242795,26.76896125210471
2020-01-13,28.066567113576333,26.501138340625154,24.706259630801746,24.465441023582805,28.224460724711477,39.26518649731432,48.62908454521389,51.577497649268885,50.35623110629307,49.3975671026341,45.133392924855315,41.35087580911014,41.75521064550855,41.34161195400081,43.22270929618104,45.93147681395824,52.362316000652484,55.808836029803146,52.88034794113777,46.501291909535816,37.84626076778583,35.94230561513137,32.710347057717,28.34396947215964
