Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2020-01-01,36.321328011628225,34.795185926111934,33.03632754729091,31.122722110332145,32.15259348363891,28.337886167549122,30.03210786612276,29.711315784502517,32.12120153461619,33.369072022298745,33.46452766523807,35.46918500734352,31.526894431883676,31.34021914722539,33.045285961458184,36.06327694144453,45.80736661315608,51.21242884386359,52.25738578728394,43.80847644021575,40.005235721083004,32.13136544946113,33.43771672082422,40.41455271902889
2020-01-02,34.554568491069176,32.291857520303836,26.25128191581192,28.298400495485097,28.936536905781807,35.64928298622915,38.56858648047995,47.5224435099552,44.112461998919024,45.137297886552155,42.437840906580306,41.81852290382014,37.66448064351011,36.563961348044906,40.951560434968876,40.060974685083636,45.08676729206465,47.4706504599194,44.59422076601673,41.780226685908616,35.25765456375246,35.64910324256408,33.25996402896308,25.95576362944969
2020-01-03,28.39935436633911,27.156305484329764,23.23003238389332,21.064563208049925,28.2614825467426,31.697276061477886,35.068463440186925,35.20785069461964,37.67217561095329,38.384806340693395,38.29819652234903,35.98988313317254,36.51687692082323,36.929440409114434,40.79226754953618,41.00148360988488,42.792604960642784,53.7916966329835,55.0452961570202,44.46779790707877,41.3990579276629,41.54708846599461,39.61474733026654,34.25416266403759
2020-01-04,31.94088200061055,28.82423049857485,22.094968767841422,21.570266439089107,21.326094264325896,23.17395779932386,27.597394614095343,28.99528960612829,36.4913457520297,38.26107873379814,35.18636999217233,34.832405487548684,33.41725192226204,33.591954449863266,35.28078940336287,36.748539121595954,43.76784898868097,48.9576035372974,48.03847002806204,47.07911962202347,38.0905611234103,40.16342813163785,37.18408601340821,32.486999696175324
2020-01-05,31.02469697828508,31.26384047789804,27.752525730994385,24.72945360479136,25.13427982694658,27.105370398955635,28.40332766978446,34.841261720838304,38.9621168336084,39.927514344392186,40.81031238470455,40.00521478231623,37.18958087662962,37.60854399218409,37.64810968056065,40.78677699446832,48.44007700149734,50.81649382315065,47.62623493465578,44.74455324777958,36.3609476714436,36.23208589415786,37.660559531425264,38.45480967775894
2020-01-06,28.463473900295384,27.011234893597177,24.482752234364764,24.062565877523692,25.38698887634757,33.010471898882244,42.97319610845756,45.74548954156447,47.575887001572156,45.089875664815175,44.97801074188295,43.815977939628084,42.18853290241529,41.427907508262756,41.28235865820443,43.45924066026684,45.56758219206564,44.750466454109706,40.99657497096627,38.71635778917953,33.79419019740057,34.81991711524072,35.322397219251805,35.380857176407744
2020-01-07,28.620792476942032,28.700196163854265,26.776206840853988,25.40569601638835,28.886837621755216,37.45654379845151,45.70433486007475,52.11735302570243,51.90937179716925,46.798405101589886,46.339362323154,43.8067033255045,42.15810684926421,43.26863357348775,43.966353068165596,45.394904894904826,48.81254047053232,44.85004038185162,38.504734649643765,40.22270347245558,33.38406756552708,31.961430447879515,31.42110556983957,27.31890355268467
2020-01-08,27.80722910894454,29.5407575997075,25.72485416671069,25.223962392361443,28.52666295352443,29.956753689600248,35.451265067170866,33.880812552930244,43.965473970089704,43.172543296062386,43.279651875372714,41.0253485371744,40.62748649569309,42.039364331610464,45.59430402173634,46.56593298687411,56.937181846037966,58.35131290863208,49.67232542787651,49.80060637050838,41.01248921024172,39.55771461931416,34.92585985079182,35.01623201308014
2020-01-09,31.955694741587156,31.077811242570718,26.005117100110787,25.265772205350885,23.92735155479441,33.06783078406829,39.77311572850858,44.466316725385816,42.02648539759022,37.540303537650246,40.708305073545915,33.762981240864015,35.45799132142452,37.84449419756542,39.09592304552444,37.83925870168622,45.544672007316144,42.968147409097874,39.08910657746176,36.348672090614244,33.93160364578939,33.65059104975092,31.736624645566707,29.25855025713218
2020-01-10,25.314294480685803,23.65619220168164,21.343725850561935,19.76356496477869,24.503836010139565,27.759446188360904,36.22797105516071,39.20813596804368,41.86047119474864,40.34536990364452,40.83349842216352,38.15377010216101,39.66679019515525,40.72148354492904,41.52481740545889,41.19656955823755,54.88010940305242,54.197809201924684,50.96492674635456,44.65562807533277,43.374539803045096,42.3190020192027,40.71454747705323,43.80853441491615
2020-01-11,31.179558707375104,29.882419616341362,26.646591009939954,24.547458012170896,25.82555634634979,31.924106505865225,35.9888233206933,42.55387822627794,40.946657162368794,39.89021727711298,39.20547346078496,36.24462042906405,35.14107770300805,35.88140056577733,36.121462863940046,36.69290383213651,40.03734982550331,38.852180716205226,37.56565232244899,32.498226656337486,32.55743001567977,32.95824229190168,30.676260318556274,16.807691802686914
2020-01-12,21.380886028851567,22.672581123800303,19.69735293384586,17.079408097262338,18.288584462102456,23.833838150837046,26.395043725430423,26.294546867074867,33.40085381513133,33.50474773434486,35.578492122619814,35.3199577446348,33.502393102107916,31.641418929236167,33.22294701207611,33.227070950833905,41.51093006907625,45.97780234626659,44.03101078476071,40.156840639006774,34.2535768710694,36.346025304329274,34.64216399402167,27.677536543889808
2020-01-13,29.04974324309756,27.006525921905016,24.43657751889271,24.313700851290378,26.3638688932268,34.85464873694455,43.16963021606205,46.48166997443534,46.71251930280928,42.293086913264055,40.69285784366519,39.66973842819276,38.148055987656974,38.32625677079276,39.56181881986558,38.040000678793554,42.06819818975691,39.729018226585225,38.97613982168455,32.858794102808105,29.560915060770476,29.918257556946322,29.880799635019553,27.080484696567275
