Date,Price,BE Wind,CH Price,DE Wind
2019-11-27 06:00:00,50.68,2623,49.23,18655.75
2019-11-27 07:00:00,50.54,2655,50.4,20316.0
2019-11-27 08:00:00,49.54,2719,50.04,21839.5
2019-11-27 09:00:00,45.95,2718,49.91,22967.75
2019-11-27 10:00:00,44.61,2716,50.03,23510.5
2019-11-27 11:00:00,44.12,2676,49.0,23864.75
2019-11-27 12:00:00,43.87,2597,49.03,23933.25
2019-11-27 13:00:00,43.67,2547,48.45,23889.0
2019-11-27 14:00:00,43.9,2576,48.1,24221.0
2019-11-27 15:00:00,44.46,2526,49.4,25137.0
2019-11-27 16:00:00,47.1,2797,48.98,26560.0
2019-11-27 17:00:00,50.14,2926,49.07,28282.0
2019-11-27 18:00:00,46.43,2756,47.1,29543.25
2019-11-27 19:00:00,45.26,2966,43.93,30399.0
2019-11-27 20:00:00,40.99,3126,41.35,31141.0
2019-11-27 21:00:00,41.5,3155,44.63,31616.0
2019-11-27 22:00:00,27.71,3131,41.52,32267.0
2019-11-27 23:00:00,32.75,2992,32.12,32163.25
2019-11-28 00:00:00,28.93,2960,27.05,32719.5
2019-11-28 01:00:00,21.89,2957,25.01,33507.5
2019-11-28 02:00:00,14.19,2952,25.06,33958.25
2019-11-28 03:00:00,17.89,2940,25.54,34369.75
2019-11-28 04:00:00,26.63,2902,29.06,34847.75
2019-11-28 05:00:00,35.92,2870,44.92,35527.0
2019-11-28 06:00:00,44.25,2829,48.08,35927.5
2019-11-28 07:00:00,46.51,2801,49.62,35987.5
2019-11-28 08:00:00,46.72,2771,49.09,35983.75
2019-11-28 09:00:00,45.09,2745,48.18,36172.75
2019-11-28 10:00:00,44.21,2721,46.67,36476.0
2019-11-28 11:00:00,43.99,2680,45.57,36747.25
2019-11-28 12:00:00,44.77,2625,45.53,36800.25
2019-11-28 13:00:00,43.62,2563,46.74,36679.5
2019-11-28 14:00:00,46.74,2483,48.67,36644.75
2019-11-28 15:00:00,47.2,2420,49.87,36456.75
2019-11-28 16:00:00,50.87,2343,50.65,36301.75
2019-11-28 17:00:00,55.35,2053,53.8,36126.25
2019-11-28 18:00:00,59.79,1614,53.73,35622.75
2019-11-28 19:00:00,57.96,1544,51.28,35092.75
2019-11-28 20:00:00,54.19,1525,46.53,34623.25
2019-11-28 21:00:00,52.22,1617,45.05,34120.25
2019-11-28 22:00:00,50.13,1317,42.08,33843.0
2019-11-28 23:00:00,43.8,977,40.51,32709.5
2019-11-29 00:00:00,44.17,694,35.47,32311.5
2019-11-29 01:00:00,39.15,600,32.09,32141.5
2019-11-29 02:00:00,37.49,724,29.7,31711.25
2019-11-29 03:00:00,36.4,812,30.87,31181.0
2019-11-29 04:00:00,42.9,820,38.61,30465.5
2019-11-29 05:00:00,46.31,1149,46.97,29946.25
2019-11-29 06:00:00,55.7,1046,54.05,29292.0
2019-11-29 07:00:00,56.72,937,54.61,28562.0
2019-11-29 08:00:00,59.43,1119,53.85,27742.5
2019-11-29 09:00:00,57.94,877,54.07,26906.75
2019-11-29 10:00:00,56.04,995,53.94,26139.0
2019-11-29 11:00:00,51.29,838,53.03,25561.25
2019-11-29 12:00:00,51.43,829,53.0,24651.25
2019-11-29 13:00:00,47.91,979,53.33,22991.0
2019-11-29 14:00:00,51.04,1155,53.47,21135.0
2019-11-29 15:00:00,52.14,1032,54.12,19736.5
2019-11-29 16:00:00,54.11,1076,56.52,18713.0
2019-11-29 17:00:00,57.47,714,55.69,17764.5
2019-11-29 18:00:00,58.23,455,54.08,16931.0
2019-11-29 19:00:00,53.84,368,54.06,16075.25
2019-11-29 20:00:00,51.71,512,52.44,15332.5
2019-11-29 21:00:00,53.03,598,49.28,14678.25
2019-11-29 22:00:00,49.55,310,47.16,14323.0
2019-11-29 23:00:00,50.32,165,44.16,15086.75
2019-11-30 00:00:00,39.42,87,40.16,14563.0
2019-11-30 01:00:00,36.32,86,38.29,14174.5
2019-11-30 02:00:00,35.39,71,35.82,13765.5
2019-11-30 03:00:00,35.39,68,35.23,13335.75
2019-11-30 04:00:00,36.03,59,37.65,12821.0
2019-11-30 05:00:00,36.56,67,41.89,12331.5
2019-11-30 06:00:00,41.01,51,43.19,11739.0
2019-11-30 07:00:00,42.29,55,46.4,10874.25
2019-11-30 08:00:00,45.35,61,47.71,9865.0
2019-11-30 09:00:00,44.0,112,46.51,8779.25
2019-11-30 10:00:00,42.7,144,45.48,7846.75
2019-11-30 11:00:00,41.5,119,44.92,7181.0
2019-11-30 12:00:00,40.77,125,44.04,6632.5
2019-11-30 13:00:00,41.14,188,44.25,6136.75
2019-11-30 14:00:00,43.02,286,45.55,5816.5
2019-11-30 15:00:00,47.0,436,49.08,5722.5
2019-11-30 16:00:00,52.9,680,53.11,5682.0
2019-11-30 17:00:00,53.1,846,54.25,5490.5
2019-11-30 18:00:00,50.01,1209,53.68,5267.5
2019-11-30 19:00:00,47.35,1110,50.0,5036.75
2019-11-30 20:00:00,42.42,1194,45.08,4847.0
2019-11-30 21:00:00,41.94,1147,45.17,4658.0
2019-11-30 22:00:00,40.13,989,44.73,4487.0
2019-11-30 23:00:00,38.55,1049,43.18,4523.25
2019-12-01 00:00:00,37.07,1208,41.02,4494.25
2019-12-01 01:00:00,36.26,1196,38.19,4645.0
2019-12-01 02:00:00,35.93,1255,36.93,4747.5
2019-12-01 03:00:00,35.86,1413,36.41,4988.0
2019-12-01 04:00:00,35.92,1578,37.07,5236.25
2019-12-01 05:00:00,36.13,1747,38.72,5500.75
2019-12-01 06:00:00,37.04,1737,42.01,5667.25
2019-12-01 07:00:00,38.74,1709,43.74,5588.75
2019-12-01 08:00:00,42.12,1612,45.1,5230.0
2019-12-01 09:00:00,44.77,1417,46.22,4610.0
2019-12-01 10:00:00,48.0,1184,47.1,3914.0
2019-12-01 11:00:00,48.15,982,46.61,3473.75
2019-12-01 12:00:00,45.76,951,45.88,3370.75
2019-12-01 13:00:00,44.7,924,45.84,3564.5
2019-12-01 14:00:00,44.98,739,47.56,3977.0
2019-12-01 15:00:00,47.79,750,49.08,4560.5
2019-12-01 16:00:00,50.45,882,52.7,5117.0
2019-12-01 17:00:00,52.4,971,53.6,5566.75
2019-12-01 18:00:00,51.38,903,52.69,5896.0
2019-12-01 19:00:00,51.63,1388,51.18,6134.0
2019-12-01 20:00:00,42.07,1329,48.92,6498.75
2019-12-01 21:00:00,39.9,1131,46.14,7099.25
2019-12-01 22:00:00,37.83,1369,44.02,7814.0
2019-12-01 23:00:00,36.03,1231,43.23,8358.25
2019-12-02 00:00:00,37.44,1251,40.74,9617.75
2019-12-02 01:00:00,35.4,1109,37.98,10908.25
2019-12-02 02:00:00,34.46,919,37.15,12053.5
2019-12-02 03:00:00,35.4,805,37.37,13085.75
2019-12-02 04:00:00,36.3,945,42.1,14151.75
2019-12-02 05:00:00,44.91,1066,50.08,15234.25
2019-12-02 06:00:00,56.6,974,58.02,16235.0
2019-12-02 07:00:00,55.0,799,58.44,17006.0
2019-12-02 08:00:00,54.09,1052,58.28,17608.0
2019-12-02 09:00:00,59.2,1026,58.46,18077.25
2019-12-02 10:00:00,55.96,1154,58.47,18535.5
2019-12-02 11:00:00,45.0,1108,55.74,18934.0
2019-12-02 12:00:00,51.99,975,55.69,19020.5
2019-12-02 13:00:00,51.5,780,55.77,18655.25
2019-12-02 14:00:00,53.17,634,55.94,18225.75
2019-12-02 15:00:00,59.3,542,56.71,17739.5
2019-12-02 16:00:00,73.93,480,58.03,17013.75
2019-12-02 17:00:00,72.24,421,58.06,15849.5
2019-12-02 18:00:00,66.94,320,57.75,14203.75
2019-12-02 19:00:00,56.38,247,55.76,12327.5
2019-12-02 20:00:00,49.33,206,52.58,10486.0
2019-12-02 21:00:00,52.5,180,52.0,8901.25
2019-12-02 22:00:00,40.58,180,49.93,7888.75
2019-12-02 23:00:00,44.74,244,47.98,7616.5
2019-12-03 00:00:00,42.77,206,44.58,6938.75
2019-12-03 01:00:00,40.97,162,42.62,6711.0
2019-12-03 02:00:00,38.89,147,41.85,6517.0
2019-12-03 03:00:00,39.58,128,41.61,6377.25
2019-12-03 04:00:00,43.16,116,45.08,6348.0
2019-12-03 05:00:00,55.07,92,53.78,6408.25
2019-12-03 06:00:00,67.28,82,59.67,6588.5
2019-12-03 07:00:00,76.47,102,61.93,6997.5
2019-12-03 08:00:00,71.29,149,60.16,7606.5
2019-12-03 09:00:00,68.72,183,58.48,8399.5
2019-12-03 10:00:00,60.01,191,58.08,9417.5
2019-12-03 11:00:00,56.23,176,56.65,10496.0
2019-12-03 12:00:00,53.52,143,56.4,11457.25
2019-12-03 13:00:00,57.13,185,56.0,12354.0
2019-12-03 14:00:00,58.05,198,57.99,13376.5
2019-12-03 15:00:00,60.0,241,59.36,14400.75
2019-12-03 16:00:00,72.13,301,59.06,15303.0
2019-12-03 17:00:00,75.64,244,57.09,16044.25
2019-12-03 18:00:00,70.53,224,57.52,16564.0
2019-12-03 19:00:00,62.86,258,57.04,16909.0
2019-12-03 20:00:00,58.06,295,54.1,17138.75
2019-12-03 21:00:00,54.78,306,52.86,16970.75
2019-12-03 22:00:00,47.94,271,50.15,16616.75
2019-12-03 23:00:00,48.24,368,47.62,16246.25
2019-12-04 00:00:00,45.53,328,45.86,15540.0
2019-12-04 01:00:00,44.46,271,44.38,14888.0
2019-12-04 02:00:00,42.02,221,41.8,14025.5
2019-12-04 03:00:00,41.01,182,41.92,13265.5
2019-12-04 04:00:00,44.94,167,44.73,12708.5
2019-12-04 05:00:00,50.0,169,54.47,12355.75
2019-12-04 06:00:00,53.4,148,59.04,11898.75
2019-12-04 07:00:00,54.76,179,61.94,11548.0
2019-12-04 08:00:00,58.83,215,58.62,11130.25
2019-12-04 09:00:00,57.85,217,57.8,10728.5
2019-12-04 10:00:00,52.96,141,56.43,10234.5
2019-12-04 11:00:00,51.11,63,55.57,9698.75
2019-12-04 12:00:00,54.0,39,56.62,9093.0
2019-12-04 13:00:00,56.71,33,57.08,8573.25
2019-12-04 14:00:00,58.3,34,58.05,8411.75
2019-12-04 15:00:00,62.69,39,62.88,8696.75
2019-12-04 16:00:00,77.83,47,70.71,9051.0
2019-12-04 17:00:00,77.83,52,64.24,9278.0
2019-12-04 18:00:00,60.1,51,59.82,9296.5
2019-12-04 19:00:00,67.94,49,57.09,9059.25
2019-12-04 20:00:00,51.49,44,54.75,8739.25
2019-12-04 21:00:00,49.81,42,54.08,8565.75
2019-12-04 22:00:00,48.14,44,52.66,8626.0
2019-12-04 23:00:00,52.48,151,50.49,9629.25
2019-12-05 00:00:00,47.25,192,47.52,9694.25
2019-12-05 01:00:00,42.86,208,46.0,9734.25
2019-12-05 02:00:00,39.66,142,44.68,9739.0
2019-12-05 03:00:00,39.26,145,44.14,9887.75
2019-12-05 04:00:00,44.35,271,46.74,10208.0
2019-12-05 05:00:00,56.45,209,54.62,10636.0
2019-12-05 06:00:00,69.97,222,60.33,11114.0
2019-12-05 07:00:00,88.32,319,63.18,11545.0
2019-12-05 08:00:00,73.94,342,60.49,11964.0
2019-12-05 09:00:00,68.37,377,61.52,12166.0
2019-12-05 10:00:00,65.71,401,60.44,12168.25
2019-12-05 11:00:00,62.08,489,57.93,12350.0
2019-12-05 12:00:00,61.14,684,58.51,12892.75
2019-12-05 13:00:00,57.92,876,58.71,14080.25
2019-12-05 14:00:00,52.58,1248,59.82,15663.75
2019-12-05 15:00:00,60.0,1472,60.79,17643.5
2019-12-05 16:00:00,67.59,1617,68.08,19857.75
2019-12-05 17:00:00,66.15,1905,62.28,21965.25
2019-12-05 18:00:00,53.13,2143,60.5,23954.0
2019-12-05 19:00:00,48.2,2303,58.01,25513.0
2019-12-05 20:00:00,47.06,2396,55.16,26915.5
2019-12-05 21:00:00,44.87,2469,52.02,27950.0
2019-12-05 22:00:00,40.75,2528,51.01,29119.25
2019-12-05 23:00:00,33.68,2625,47.93,30445.75
2019-12-06 00:00:00,34.04,2667,44.0,31521.0
2019-12-06 01:00:00,33.34,2706,42.02,32764.0
2019-12-06 02:00:00,30.2,2732,41.06,33674.25
2019-12-06 03:00:00,31.78,2747,40.86,34339.5
2019-12-06 04:00:00,35.24,2759,42.62,34774.25
2019-12-06 05:00:00,32.81,2780,49.4,35533.25
2019-12-06 06:00:00,40.7,2809,56.61,35874.0
2019-12-06 07:00:00,41.31,2844,57.04,36090.0
2019-12-06 08:00:00,49.9,2878,57.0,36134.75
2019-12-06 09:00:00,50.8,2908,54.99,36122.5
2019-12-06 10:00:00,52.11,2935,53.97,35861.5
2019-12-06 11:00:00,50.74,2956,51.33,35690.75
2019-12-06 12:00:00,48.17,2970,51.03,35801.5
2019-12-06 13:00:00,46.42,2988,51.37,36406.75
2019-12-06 14:00:00,43.87,3007,51.34,37142.0
2019-12-06 15:00:00,44.85,3012,51.59,37908.75
2019-12-06 16:00:00,47.99,3007,53.01,38630.25
2019-12-06 17:00:00,50.95,2994,55.06,39192.0
2019-12-06 18:00:00,46.09,2970,54.66,39552.5
2019-12-06 19:00:00,43.72,2945,51.35,39689.75
2019-12-06 20:00:00,41.01,2897,47.0,39588.75
2019-12-06 21:00:00,41.43,2818,46.05,38928.5
2019-12-06 22:00:00,43.46,2716,43.66,38487.5
2019-12-06 23:00:00,36.04,2717,44.23,39116.75
2019-12-07 00:00:00,43.63,2587,42.02,38821.25
2019-12-07 01:00:00,30.53,2477,40.44,38845.75
2019-12-07 02:00:00,26.56,2385,39.4,38819.5
2019-12-07 03:00:00,24.57,2270,38.06,38849.75
2019-12-07 04:00:00,27.77,2120,39.04,38510.25
2019-12-07 05:00:00,41.56,1931,42.27,38383.0
2019-12-07 06:00:00,43.25,1783,48.14,37534.25
2019-12-07 07:00:00,41.84,1632,49.17,36279.5
2019-12-07 08:00:00,50.06,1505,50.7,34914.0
2019-12-07 09:00:00,48.25,1407,50.32,34109.25
2019-12-07 10:00:00,40.18,1422,49.3,33500.0
2019-12-07 11:00:00,45.35,1507,47.91,32814.25
2019-12-07 12:00:00,43.45,1354,45.56,32197.75
2019-12-07 13:00:00,44.89,1147,43.83,31542.0
2019-12-07 14:00:00,43.17,1052,44.57,30655.0
2019-12-07 15:00:00,45.04,1124,48.09,29673.25
2019-12-07 16:00:00,50.94,1336,51.14,28802.75
2019-12-07 17:00:00,51.61,1462,52.04,28176.5
2019-12-07 18:00:00,47.79,1733,51.95,28004.75
2019-12-07 19:00:00,42.77,1931,50.1,28358.5
2019-12-07 20:00:00,35.05,2160,47.04,28788.75
2019-12-07 21:00:00,36.07,2360,46.04,29090.25
2019-12-07 22:00:00,30.48,2469,43.89,29771.75
2019-12-07 23:00:00,-10.14,2668,41.46,31527.0
2019-12-08 00:00:00,-9.35,2735,39.93,32021.0
2019-12-08 01:00:00,6.7,2806,37.68,33013.25
2019-12-08 02:00:00,1.21,2883,37.51,33892.25
2019-12-08 03:00:00,-3.13,2956,35.59,35020.0
2019-12-08 04:00:00,-7.26,3022,37.64,36288.5
2019-12-08 05:00:00,-6.52,3078,38.53,37790.25
2019-12-08 06:00:00,-7.08,3121,40.5,39091.25
2019-12-08 07:00:00,1.45,3143,41.57,40544.0
2019-12-08 08:00:00,30.0,3131,42.66,41731.5
2019-12-08 09:00:00,14.39,3086,42.47,42721.75
2019-12-08 10:00:00,32.0,3024,42.93,43114.0
2019-12-08 11:00:00,24.73,2982,42.98,42965.5
2019-12-08 12:00:00,28.16,2935,40.84,42579.75
2019-12-08 13:00:00,24.91,2872,41.05,42028.0
2019-12-08 14:00:00,24.0,2813,42.57,41407.25
2019-12-08 15:00:00,25.19,2800,43.73,40733.0
2019-12-08 16:00:00,49.59,2849,48.03,40090.5
2019-12-08 17:00:00,44.0,2940,48.46,39490.75
2019-12-08 18:00:00,44.0,3008,48.31,39032.25
2019-12-08 19:00:00,35.6,3024,48.07,38894.75
2019-12-08 20:00:00,29.41,3014,46.83,38928.0
2019-12-08 21:00:00,29.19,3018,43.96,38968.25
2019-12-08 22:00:00,23.88,3045,41.21,39410.0
2019-12-08 23:00:00,17.17,2972,39.19,38230.25
2019-12-09 00:00:00,14.34,3004,37.6,38655.75
2019-12-09 01:00:00,9.68,3046,36.17,39191.0
2019-12-09 02:00:00,-0.23,3059,35.23,39294.5
2019-12-09 03:00:00,-3.47,3040,36.03,39066.5
2019-12-09 04:00:00,0.1,3012,39.31,38856.0
2019-12-09 05:00:00,30.9,2927,45.5,38672.5
2019-12-09 06:00:00,41.9,2761,48.45,37714.75
2019-12-09 07:00:00,43.33,2516,49.5,36422.25
2019-12-09 08:00:00,46.15,2326,49.43,35104.25
2019-12-09 09:00:00,46.21,2295,49.53,34203.25
2019-12-09 10:00:00,44.38,2340,48.1,33755.0
2019-12-09 11:00:00,41.75,2432,48.0,33491.25
2019-12-09 12:00:00,42.0,2534,47.96,32876.75
2019-12-09 13:00:00,41.58,2610,49.04,33146.0
2019-12-09 14:00:00,41.2,2664,49.53,33638.25
2019-12-09 15:00:00,42.56,2680,50.72,34337.75
2019-12-09 16:00:00,47.34,2641,51.99,35148.0
2019-12-09 17:00:00,46.5,2557,52.59,35990.25
2019-12-09 18:00:00,45.98,2450,52.06,36637.75
2019-12-09 19:00:00,42.22,2333,51.07,37204.5
2019-12-09 20:00:00,40.24,2175,48.06,37599.5
2019-12-09 21:00:00,39.5,2056,45.83,37471.5
2019-12-09 22:00:00,38.79,1850,42.23,37178.75
2019-12-09 23:00:00,37.8,1598,41.57,32508.0
2019-12-10 00:00:00,37.76,1137,39.97,31747.0
2019-12-10 01:00:00,35.13,766,38.74,30412.75
2019-12-10 02:00:00,34.08,488,38.12,28578.0
2019-12-10 03:00:00,34.14,387,39.02,26199.75
2019-12-10 04:00:00,36.83,505,42.17,23065.5
2019-12-10 05:00:00,46.11,682,48.7,19834.5
2019-12-10 06:00:00,53.1,1102,54.93,16784.0
2019-12-10 07:00:00,56.38,1472,57.75,14564.0
2019-12-10 08:00:00,54.93,1883,56.34,13047.25
2019-12-10 09:00:00,51.0,2084,52.08,12198.25
2019-12-10 10:00:00,49.9,2227,51.22,12157.75
2019-12-10 11:00:00,47.34,2362,50.41,12560.75
2019-12-10 12:00:00,46.99,2485,50.07,13530.75
2019-12-10 13:00:00,46.8,2623,49.7,15007.25
2019-12-10 14:00:00,46.49,2754,50.75,16745.5
2019-12-10 15:00:00,46.01,2857,51.81,18638.5
2019-12-10 16:00:00,46.15,2959,52.05,21000.25
2019-12-10 17:00:00,29.35,3042,53.6,23346.0
2019-12-10 18:00:00,28.76,3094,52.65,25623.5
2019-12-10 19:00:00,29.82,3125,50.24,27665.25
2019-12-10 20:00:00,34.47,3143,47.26,29485.0
2019-12-10 21:00:00,31.54,3148,45.91,30811.25
2019-12-10 22:00:00,30.53,3133,42.43,32140.75
2019-12-10 23:00:00,30.0,3088,37.36,34147.25
2019-12-11 00:00:00,25.01,2999,34.94,34697.75
2019-12-11 01:00:00,24.98,2784,33.57,34902.0
2019-12-11 02:00:00,30.4,2497,32.8,34512.5
2019-12-11 03:00:00,30.43,2104,32.62,33614.75
2019-12-11 04:00:00,35.08,1565,36.23,32090.75
2019-12-11 05:00:00,39.96,1148,44.14,30142.0
2019-12-11 06:00:00,54.09,852,49.59,27684.5
2019-12-11 07:00:00,54.66,719,52.42,25062.5
2019-12-11 08:00:00,56.13,730,52.31,22542.5
2019-12-11 09:00:00,56.13,671,49.7,20100.5
2019-12-11 10:00:00,49.38,520,49.58,17788.5
2019-12-11 11:00:00,49.64,534,48.67,15818.75
2019-12-11 12:00:00,51.82,849,49.35,14211.0
2019-12-11 13:00:00,51.29,1039,49.93,13091.75
2019-12-11 14:00:00,51.79,1286,51.38,12400.25
2019-12-11 15:00:00,52.86,1746,52.75,12114.75
2019-12-11 16:00:00,60.23,1418,53.46,12194.0
2019-12-11 17:00:00,56.36,1565,53.41,12471.25
2019-12-11 18:00:00,53.46,1514,52.06,12808.75
2019-12-11 19:00:00,46.71,1699,49.39,12981.5
2019-12-11 20:00:00,44.83,1838,46.45,12975.25
2019-12-11 21:00:00,42.78,1746,44.85,12828.75
2019-12-11 22:00:00,37.51,1181,41.88,12672.5
2019-12-11 23:00:00,37.0,1002,46.24,11177.25
2019-12-12 00:00:00,35.83,1272,43.78,11176.0
2019-12-12 01:00:00,35.02,1526,41.33,11331.75
2019-12-12 02:00:00,34.65,1593,40.88,11432.0
2019-12-12 03:00:00,35.18,1107,40.86,11709.25
2019-12-12 04:00:00,36.98,814,43.79,12023.0
2019-12-12 05:00:00,49.0,983,48.57,12422.0
2019-12-12 06:00:00,57.64,1152,56.87,12889.25
2019-12-12 07:00:00,61.6,1032,61.08,13225.5
2019-12-12 08:00:00,60.1,871,57.86,13740.25
2019-12-12 09:00:00,54.23,1258,53.59,14145.5
2019-12-12 10:00:00,49.9,1982,51.5,14686.0
2019-12-12 11:00:00,49.0,2194,49.92,15143.0
2019-12-12 12:00:00,46.87,2354,49.38,14951.0
2019-12-12 13:00:00,47.15,2495,49.35,14594.5
2019-12-12 14:00:00,48.88,2582,49.38,14564.75
2019-12-12 15:00:00,47.69,2672,49.4,15634.25
2019-12-12 16:00:00,52.15,2773,51.04,17192.5
2019-12-12 17:00:00,47.57,2869,51.39,18774.75
2019-12-12 18:00:00,40.76,2945,50.58,20317.0
2019-12-12 19:00:00,38.89,2993,48.68,21752.75
2019-12-12 20:00:00,36.13,3014,47.31,23246.75
2019-12-12 21:00:00,35.62,2993,46.0,24575.0
2019-12-12 22:00:00,34.98,2933,44.28,26100.25
2019-12-12 23:00:00,30.48,2770,40.37,30009.5
2019-12-13 00:00:00,28.42,2327,37.64,31555.5
2019-12-13 01:00:00,26.95,1764,37.01,32876.5
2019-12-13 02:00:00,19.84,2151,36.76,33421.25
2019-12-13 03:00:00,18.24,2087,37.47,33562.75
2019-12-13 04:00:00,27.56,2071,39.95,33395.5
2019-12-13 05:00:00,32.83,2079,46.75,33251.75
2019-12-13 06:00:00,39.77,2149,48.27,32380.5
2019-12-13 07:00:00,45.0,2404,48.25,31235.0
2019-12-13 08:00:00,43.9,2540,48.19,30026.25
2019-12-13 09:00:00,40.82,2625,48.86,28243.5
2019-12-13 10:00:00,41.48,2695,48.85,26173.5
2019-12-13 11:00:00,42.98,2750,48.47,24038.0
2019-12-13 12:00:00,38.6,2762,48.82,22244.75
2019-12-13 13:00:00,36.38,2736,48.82,21163.25
2019-12-13 14:00:00,35.6,2689,48.86,20547.75
2019-12-13 15:00:00,37.14,2612,48.84,20022.5
2019-12-13 16:00:00,49.57,2583,48.85,19628.75
2019-12-13 17:00:00,46.59,2584,48.25,19481.25
2019-12-13 18:00:00,43.05,2590,48.14,19561.25
2019-12-13 19:00:00,38.58,2546,47.32,19953.25
2019-12-13 20:00:00,36.51,2500,44.3,20561.25
2019-12-13 21:00:00,35.04,2511,42.34,21154.75
2019-12-13 22:00:00,33.96,2386,39.25,22109.25
2019-12-13 23:00:00,34.39,2179,40.42,20651.5
2019-12-14 00:00:00,30.21,1778,37.18,22355.5
2019-12-14 01:00:00,28.66,1612,35.91,23905.25
2019-12-14 02:00:00,25.5,1871,35.04,25087.0
2019-12-14 03:00:00,21.92,2202,34.06,25999.5
2019-12-14 04:00:00,19.7,2445,35.69,26733.0
2019-12-14 05:00:00,21.27,2623,40.5,27969.25
2019-12-14 06:00:00,26.6,2754,45.0,29271.5
2019-12-14 07:00:00,32.01,2828,46.67,30476.0
2019-12-14 08:00:00,32.18,2840,46.86,31698.75
2019-12-14 09:00:00,30.75,2800,46.81,33203.5
2019-12-14 10:00:00,29.94,2777,45.04,35074.25
2019-12-14 11:00:00,30.71,2788,44.44,37012.25
2019-12-14 12:00:00,32.22,2808,44.71,38646.25
2019-12-14 13:00:00,27.87,2834,44.15,39673.5
2019-12-14 14:00:00,27.95,2866,46.05,40282.0
2019-12-14 15:00:00,28.12,2816,47.67,40547.25
2019-12-14 16:00:00,39.0,2725,47.63,40712.25
2019-12-14 17:00:00,40.01,2637,47.2,40850.0
2019-12-14 18:00:00,39.0,2520,46.83,40836.5
2019-12-14 19:00:00,39.3,2442,46.76,40526.0
2019-12-14 20:00:00,35.02,2022,46.55,39870.0
2019-12-14 21:00:00,31.7,2532,45.03,38423.5
2019-12-14 22:00:00,35.0,2622,40.72,36855.0
2019-12-14 23:00:00,26.2,2695,38.57,34891.25
2019-12-15 00:00:00,19.73,2784,34.43,32539.25
2019-12-15 01:00:00,13.31,2875,32.52,31062.25
2019-12-15 02:00:00,8.75,2965,31.02,30333.75
2019-12-15 03:00:00,6.01,3034,28.71,31087.25
2019-12-15 04:00:00,6.79,3046,28.39,33275.5
2019-12-15 05:00:00,11.69,3002,34.07,35790.25
2019-12-15 06:00:00,11.31,2911,37.17,38018.25
2019-12-15 07:00:00,15.97,2782,39.35,39741.0
2019-12-15 08:00:00,23.68,2663,40.23,40624.25
2019-12-15 09:00:00,28.03,2600,39.53,40956.0
2019-12-15 10:00:00,28.0,2558,39.36,40462.75
2019-12-15 11:00:00,30.1,2463,40.08,39650.25
2019-12-15 12:00:00,30.0,2339,39.49,38443.25
2019-12-15 13:00:00,29.19,2459,39.68,36620.25
2019-12-15 14:00:00,28.0,2380,40.9,34712.75
2019-12-15 15:00:00,30.71,2429,45.91,33146.5
2019-12-15 16:00:00,36.63,2433,47.77,32567.0
2019-12-15 17:00:00,42.01,2438,47.42,32199.5
2019-12-15 18:00:00,42.4,2433,47.01,31550.25
2019-12-15 19:00:00,37.49,2415,45.1,30494.75
2019-12-15 20:00:00,31.4,2385,40.7,29221.25
2019-12-15 21:00:00,33.15,2337,41.07,27826.25
2019-12-15 22:00:00,35.1,2313,40.18,26624.25
2019-12-15 23:00:00,35.23,2186,35.95,26321.75
2019-12-16 00:00:00,33.68,2149,34.1,24875.5
2019-12-16 01:00:00,30.91,2145,31.64,24084.5
2019-12-16 02:00:00,29.49,2152,31.03,23268.0
2019-12-16 03:00:00,29.19,2082,31.8,22718.5
2019-12-16 04:00:00,31.82,2037,36.84,22438.5
2019-12-16 05:00:00,39.16,1963,46.02,22210.75
2019-12-16 06:00:00,50.12,1876,48.99,21961.0
2019-12-16 07:00:00,45.14,1774,49.61,21725.25
2019-12-16 08:00:00,46.45,1686,49.42,21281.5
2019-12-16 09:00:00,46.59,1541,49.25,20439.5
2019-12-16 10:00:00,48.55,1363,49.06,19190.5
2019-12-16 11:00:00,44.48,1196,48.48,18133.5
2019-12-16 12:00:00,45.14,842,48.51,17714.0
2019-12-16 13:00:00,46.48,568,48.49,17494.0
2019-12-16 14:00:00,47.7,554,49.04,17489.0
2019-12-16 15:00:00,50.02,490,49.24,17607.25
2019-12-16 16:00:00,52.01,426,50.54,17656.0
2019-12-16 17:00:00,51.96,390,49.82,17359.5
2019-12-16 18:00:00,49.99,369,49.05,16716.75
2019-12-16 19:00:00,45.16,524,47.41,15847.75
2019-12-16 20:00:00,40.28,604,44.0,15064.0
2019-12-16 21:00:00,38.16,573,44.36,14459.25
2019-12-16 22:00:00,36.0,575,41.0,14007.5
2019-12-16 23:00:00,32.71,900,40.79,13126.25
2019-12-17 00:00:00,31.9,932,38.01,13388.25
2019-12-17 01:00:00,30.5,824,36.1,14010.0
2019-12-17 02:00:00,29.19,813,36.29,14862.75
2019-12-17 03:00:00,29.4,924,35.35,15846.25
2019-12-17 04:00:00,31.26,1084,39.05,16758.25
2019-12-17 05:00:00,35.74,1376,46.64,17895.5
2019-12-17 06:00:00,44.5,1880,49.61,19137.25
2019-12-17 07:00:00,49.5,2276,50.32,20252.5
2019-12-17 08:00:00,43.01,2357,49.46,21150.75
2019-12-17 09:00:00,40.51,2261,48.85,21378.5
2019-12-17 10:00:00,38.51,2169,49.07,20941.5
2019-12-17 11:00:00,33.54,1528,48.71,20841.5
2019-12-17 12:00:00,34.59,1396,48.73,21290.0
