Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2021-01-01,47.94495370530842,45.42326160517223,42.73870459176189,39.611842902831405,39.27728471043547,38.299287051713556,40.45099591187312,41.99203769037354,47.545934480185466,50.26818206209738,52.149555378647165,50.549333106876745,53.164066843202484,51.830588644270776,53.45704397953118,55.716976135445464,61.23677592674651,62.617569860323854,63.11460329908306,60.19795806330778,53.46600002094148,56.113646717049114,51.37104987387224,51.120368804175065
2021-01-02,45.841884770829154,46.069120914396635,44.67893421281687,42.67745524835871,41.066514331668344,44.0106987354832,46.4901430790575,51.42185218999318,57.441293935713794,61.954572900406546,56.93872792930529,59.4076633595333,58.01639846757871,58.683669807812024,60.33551388730629,63.80559020541732,67.60658219112112,69.3404430209747,68.28783288752712,61.383195470131554,52.10371822358489,54.84316914818213,48.97717878835751,48.115313992260184
2021-01-03,43.60955978129003,41.722782845993535,38.59034993926563,35.17224684383312,36.86778579495733,35.7797665384669,35.01139449482091,38.87924222729444,46.199619410479464,49.037413390684364,52.0874404515142,51.40085808523092,50.20641488032835,47.55545837358529,50.75703903684904,54.84406331628517,62.022360895354765,60.51090467071965,59.38070177886632,57.09802706882778,53.83178168335069,55.3810261128112,50.40603880369731,47.98625670852312
2021-01-04,27.354270095662983,28.235250840020086,26.562231390557052,26.08125217030599,30.244022199296538,38.93869956643401,48.14616041411628,53.15017873561593,58.45739837629276,56.909366430978196,51.32992901154613,52.31203061979994,54.03732654515543,53.574894536224164,59.38401044261754,65.09528098206373,72.12868481488755,66.78551609187525,62.27931488435357,57.40800266291646,47.597015499196885,47.533525310342156,42.44506537098233,38.08539257329835
2021-01-05,62.35379385552943,55.23570378926435,51.281021016010314,52.15820915469156,53.778104075888095,56.35342006333185,64.47966919997731,66.83749166506455,66.75578099315301,69.54358950089234,64.95833909114586,65.75038024795683,61.00208022718988,60.09339159871901,62.80368386454759,64.59997960230763,69.34649281520286,65.60626446413966,54.17130300384943,52.097057748523916,51.51991882457952,53.107908919714504,47.29403165195503,43.76902322169697
2021-01-06,47.124669410023856,42.41489484299389,40.29836303148012,40.9832985496818,45.23522803923453,45.922403251512584,60.1951499865288,59.18812867527129,62.836317499094015,63.12555240238327,67.37738929364312,66.00398364442577,61.310233298332015,55.37427731039749,56.262003770690654,60.52805521873459,67.12412044596876,64.9734848589862,57.86403708591429,53.541665677727174,50.72748275762418,52.60638348988584,52.09789532731462,48.39859548568761
2021-01-07,83.92439819380985,76.42642924107717,64.31908280830848,65.61471220638546,62.96469236836056,66.55563194382093,71.27428546592174,85.96262876130673,94.57506244675326,101.46337960406848,107.81990575994627,105.28500319325371,102.25190814319099,97.00170767737504,90.42670508426077,80.56156496200045,98.49123299052138,114.37098072920281,94.73905991250314,80.42898113077813,69.21793021063147,65.41545786584547,62.68031786025585,61.522453684642
2021-01-08,47.37231404184429,46.617912042284544,44.41206890364558,40.165478829057726,48.98586375568182,50.52739558680687,75.29413690097675,91.02999701504794,96.12396970156811,96.6702664200939,92.5451480365364,85.83134236473298,84.38553637708512,76.87084626764015,76.0496182999515,83.64799722648772,92.77538159156981,96.49808995211993,83.35642344114893,59.791151434302,53.46115654576247,55.97220156846198,51.98325923674243,54.65383567831855
2021-01-09,60.00527797371842,48.93275750502733,45.96914889588031,42.415274756839,46.580764354870425,52.48714369923562,54.32272440100256,56.79562583948558,71.4310865530428,69.23037249043946,73.21894332561092,64.73430711165136,73.24559871979001,66.29505736614323,62.62642259859236,70.087983186483,79.4728240610012,77.04270846389254,72.59671209056361,63.4742218610279,55.362407990387275,55.642512855372,52.71070171848049,49.92423778178817
2021-01-10,57.00524932429426,52.58442737419017,45.60741223151109,46.67929745525606,44.42658030733752,44.71143699499578,47.0463542543158,52.75602378119288,56.250429656753624,63.69674605269814,61.77588330206527,64.28288787217478,62.483402871242376,55.412394471414046,53.987629395824285,57.4658202470202,63.190327605227445,67.42830258772823,71.47399812281242,58.46195425256046,56.124361154761175,56.93949323198757,55.84131349698913,54.24476635339695
2021-01-11,63.98108390265782,62.716047916906604,61.25855603636185,60.43530530917674,59.545474998177504,68.77690207231399,79.26174841219859,92.75568361436305,89.42359971896381,82.52690538319396,79.4215346780868,76.51792157415156,75.96461136536062,75.08355597600865,76.25246923806026,79.50974499387225,86.50978383833711,86.0640338914343,82.71846024838885,66.78116049963704,61.215620942477045,57.730512349055346,57.64049315251195,55.66475607947418
2021-01-12,43.117334078955565,42.71552339885224,39.7969540054663,35.68788165702835,40.83224454603979,49.42238240945891,65.356280057738,76.09753433318787,71.17703789052538,66.00830126856457,72.33142276576037,71.49764835040068,62.585554563789984,55.18128697300001,60.72322410383688,65.35623238020834,76.8622075765865,88.48644983094594,74.84001354187532,66.05100130687961,58.52612085938417,58.06964889744506,56.974098103024176,50.53387698284067
2021-01-13,50.3749888520059,53.657089775005744,49.75578353408658,50.34940117170008,51.91642522795093,64.16937774984099,74.40018214921768,79.62413783401557,87.7154293123736,80.57046290339079,81.41570360021036,74.42063374346559,67.36481066648275,71.29127758407273,67.68069568861533,70.09948781365262,77.71454924709116,65.29547732308771,67.74879366256798,61.64155421381014,46.574768856084134,55.84899478853761,53.586816178596344,49.25401735579073
