Date,Price,CH Price,FR Generation,FR Load
2018-01-01 00:00:00,4.74,31.08,53625.0,56250.0
2018-01-01 01:00:00,3.66,29.17,52398.0,54300.0
2018-01-01 02:00:00,1.26,21.96,51825.0,53600.0
2018-01-01 03:00:00,-20.1,14.96,50729.0,50000.0
2018-01-01 04:00:00,-31.82,-5.92,50719.0,47100.0
2018-01-01 05:00:00,-28.66,-6.1,51271.0,45850.0
2018-01-01 06:00:00,-13.71,-10.02,52319.0,45850.0
2018-01-01 07:00:00,-19.33,-5.71,53045.0,46000.0
2018-01-01 08:00:00,-15.78,-1.88,54371.0,46400.0
2018-01-01 09:00:00,-12.05,-10.48,54318.0,46950.0
2018-01-01 10:00:00,-0.42,-6.79,54495.0,49100.0
2018-01-01 11:00:00,2.3,8.57,54726.0,51500.0
2018-01-01 12:00:00,2.3,8.53,54673.0,54000.0
2018-01-01 13:00:00,13.76,8.52,55020.0,55100.0
2018-01-01 14:00:00,15.43,8.6,55591.0,52700.0
2018-01-01 15:00:00,25.46,16.98,57651.0,50950.0
2018-01-01 16:00:00,32.7,37.43,62581.0,50550.0
2018-01-01 17:00:00,32.7,41.19,68257.0,52600.0
2018-01-01 18:00:00,23.42,44.61,69708.0,56500.0
2018-01-01 19:00:00,20.34,40.67,69181.0,58050.0
2018-01-01 20:00:00,21.95,39.42,68169.0,57700.0
2018-01-01 21:00:00,23.52,36.06,68577.0,56400.0
2018-01-01 22:00:00,16.35,32.98,69474.0,55550.0
2018-01-01 23:00:00,13.02,36.39,66874.0,58500.0
2018-01-02 00:00:00,8.45,36.54,63261.0,57750.0
2018-01-02 01:00:00,5.09,30.97,61005.0,55200.0
2018-01-02 02:00:00,1.64,19.98,60342.0,54950.0
2018-01-02 03:00:00,1.41,21.6,60006.0,52150.0
2018-01-02 04:00:00,8.36,38.4,62430.0,50750.0
2018-01-02 05:00:00,22.58,41.04,67708.0,51900.0
2018-01-02 06:00:00,41.92,44.92,71351.0,55050.0
2018-01-02 07:00:00,47.95,49.05,75215.0,59100.0
2018-01-02 08:00:00,49.9,51.26,76751.0,62750.0
2018-01-02 09:00:00,50.0,51.22,76910.0,64450.0
2018-01-02 10:00:00,49.7,49.04,77011.0,66100.0
2018-01-02 11:00:00,48.16,48.1,77202.0,66900.0
2018-01-02 12:00:00,47.24,47.02,76834.0,68000.0
2018-01-02 13:00:00,46.1,46.06,76068.0,68250.0
2018-01-02 14:00:00,43.86,50.29,76613.0,66550.0
2018-01-02 15:00:00,43.64,52.57,76972.0,64200.0
2018-01-02 16:00:00,47.37,58.37,79148.0,63500.0
2018-01-02 17:00:00,46.08,57.79,80458.0,65200.0
2018-01-02 18:00:00,41.08,57.36,80493.0,68700.0
2018-01-02 19:00:00,34.94,53.24,77161.0,69300.0
2018-01-02 20:00:00,25.46,50.94,75208.0,66550.0
2018-01-02 21:00:00,24.71,47.1,74539.0,62900.0
2018-01-02 22:00:00,19.89,42.92,73275.0,61000.0
2018-01-02 23:00:00,15.13,34.3,70594.0,63200.0
2018-01-03 00:00:00,9.25,29.04,65671.0,59300.0
2018-01-03 01:00:00,8.55,25.54,64748.0,55850.0
2018-01-03 02:00:00,5.64,23.43,63458.0,54650.0
2018-01-03 03:00:00,4.11,30.76,62973.0,51350.0
2018-01-03 04:00:00,7.37,36.42,64936.0,49650.0
2018-01-03 05:00:00,14.89,45.55,69176.0,50750.0
2018-01-03 06:00:00,25.73,55.03,73053.0,54150.0
2018-01-03 07:00:00,29.59,58.75,77046.0,58500.0
2018-01-03 08:00:00,29.21,58.25,78740.0,62050.0
2018-01-03 09:00:00,30.0,57.94,79016.0,63650.0
2018-01-03 10:00:00,30.0,56.81,79910.0,65100.0
2018-01-03 11:00:00,26.39,53.27,79742.0,65650.0
2018-01-03 12:00:00,30.0,52.93,79087.0,66450.0
2018-01-03 13:00:00,30.0,54.47,77717.0,66250.0
2018-01-03 14:00:00,32.87,56.2,76522.0,64750.0
2018-01-03 15:00:00,37.5,57.5,75975.0,62750.0
2018-01-03 16:00:00,34.55,58.06,77797.0,62300.0
2018-01-03 17:00:00,36.67,58.06,80319.0,64750.0
2018-01-03 18:00:00,26.27,58.05,79768.0,68650.0
2018-01-03 19:00:00,27.32,52.94,75764.0,69800.0
2018-01-03 20:00:00,21.23,48.36,73475.0,65950.0
2018-01-03 21:00:00,20.22,45.51,71089.0,61600.0
2018-01-03 22:00:00,20.95,41.03,69282.0,60750.0
2018-01-03 23:00:00,19.0,38.27,67386.0,61850.0
2018-01-04 00:00:00,9.2,31.06,63220.0,60700.0
2018-01-04 01:00:00,8.66,24.94,61299.0,57300.0
2018-01-04 02:00:00,7.7,23.67,60826.0,56000.0
2018-01-04 03:00:00,9.8,28.08,61298.0,52500.0
2018-01-04 04:00:00,14.69,39.21,63906.0,50700.0
2018-01-04 05:00:00,24.24,46.97,70564.0,51700.0
2018-01-04 06:00:00,33.59,56.38,75950.0,55100.0
2018-01-04 07:00:00,40.45,57.5,78564.0,59200.0
2018-01-04 08:00:00,41.97,57.55,80249.0,62600.0
2018-01-04 09:00:00,44.91,56.69,81563.0,64350.0
2018-01-04 10:00:00,49.54,54.92,83006.0,66100.0
2018-01-04 11:00:00,46.04,53.21,83815.0,66850.0
2018-01-04 12:00:00,51.34,52.32,83118.0,67700.0
2018-01-04 13:00:00,51.68,54.2,82056.0,67200.0
2018-01-04 14:00:00,53.52,55.97,80842.0,65150.0
2018-01-04 15:00:00,53.18,56.61,80210.0,62900.0
2018-01-04 16:00:00,53.08,54.9,80505.0,62000.0
2018-01-04 17:00:00,49.96,54.46,82205.0,64050.0
2018-01-04 18:00:00,46.73,54.15,81442.0,67150.0
2018-01-04 19:00:00,41.57,54.5,77000.0,68050.0
2018-01-04 20:00:00,37.09,52.1,73579.0,64600.0
2018-01-04 21:00:00,33.92,47.66,72749.0,60600.0
2018-01-04 22:00:00,31.5,44.03,71861.0,58800.0
2018-01-04 23:00:00,16.83,36.66,69668.0,61500.0
2018-01-05 00:00:00,11.73,30.0,66844.0,59450.0
2018-01-05 01:00:00,6.86,23.98,63708.0,56050.0
2018-01-05 02:00:00,0.55,23.1,63103.0,55250.0
2018-01-05 03:00:00,13.91,25.28,63190.0,52550.0
2018-01-05 04:00:00,17.2,36.51,65137.0,51000.0
2018-01-05 05:00:00,25.8,42.47,69604.0,52300.0
2018-01-05 06:00:00,35.65,50.82,74095.0,55600.0
2018-01-05 07:00:00,39.0,54.31,76256.0,59750.0
2018-01-05 08:00:00,37.4,54.37,77063.0,63400.0
2018-01-05 09:00:00,39.23,53.68,77420.0,65350.0
2018-01-05 10:00:00,39.4,53.1,78304.0,67000.0
2018-01-05 11:00:00,41.69,51.83,77566.0,67750.0
2018-01-05 12:00:00,47.0,49.99,75564.0,68550.0
2018-01-05 13:00:00,44.08,50.15,73856.0,68200.0
2018-01-05 14:00:00,47.1,52.03,73280.0,66750.0
2018-01-05 15:00:00,47.77,52.91,73413.0,64950.0
2018-01-05 16:00:00,56.35,54.25,75701.0,64400.0
2018-01-05 17:00:00,57.42,52.62,77042.0,66300.0
2018-01-05 18:00:00,53.99,50.03,75253.0,69300.0
2018-01-05 19:00:00,42.36,43.0,73166.0,69750.0
2018-01-05 20:00:00,39.9,39.99,71117.0,66550.0
2018-01-05 21:00:00,39.97,43.11,71755.0,62900.0
2018-01-05 22:00:00,36.27,39.49,72019.0,61400.0
2018-01-05 23:00:00,29.45,35.2,70937.0,64350.0
2018-01-06 00:00:00,28.55,29.26,69480.0,60900.0
2018-01-06 01:00:00,28.18,24.32,67961.0,57550.0
2018-01-06 02:00:00,29.66,22.68,66779.0,56300.0
2018-01-06 03:00:00,30.31,22.47,66130.0,53050.0
2018-01-06 04:00:00,30.23,29.31,66864.0,51200.0
2018-01-06 05:00:00,30.0,35.16,66956.0,51150.0
2018-01-06 06:00:00,31.36,35.36,68407.0,53000.0
2018-01-06 07:00:00,34.19,36.75,71335.0,55300.0
2018-01-06 08:00:00,41.11,38.01,72163.0,57650.0
2018-01-06 09:00:00,44.0,38.09,72705.0,60250.0
2018-01-06 10:00:00,43.74,39.02,74014.0,62900.0
2018-01-06 11:00:00,44.43,39.07,74918.0,64050.0
2018-01-06 12:00:00,42.9,39.05,74629.0,65500.0
2018-01-06 13:00:00,38.7,38.28,73326.0,65500.0
2018-01-06 14:00:00,37.4,38.35,72619.0,62450.0
2018-01-06 15:00:00,43.66,39.71,72566.0,60250.0
2018-01-06 16:00:00,47.0,46.93,74652.0,59600.0
2018-01-06 17:00:00,49.98,51.9,76188.0,61900.0
2018-01-06 18:00:00,45.9,51.84,76278.0,65900.0
2018-01-06 19:00:00,40.9,48.35,75393.0,67450.0
2018-01-06 20:00:00,33.69,45.18,73897.0,65150.0
2018-01-06 21:00:00,36.26,45.36,74481.0,62000.0
2018-01-06 22:00:00,29.03,38.03,75208.0,60750.0
2018-01-06 23:00:00,21.87,25.05,70800.0,64350.0
2018-01-07 00:00:00,15.98,17.89,68055.0,61650.0
2018-01-07 01:00:00,15.99,17.39,67384.0,58150.0
2018-01-07 02:00:00,14.0,14.43,66253.0,56550.0
2018-01-07 03:00:00,12.51,14.45,66532.0,52900.0
2018-01-07 04:00:00,13.21,31.15,67069.0,50950.0
2018-01-07 05:00:00,12.17,30.85,67929.0,50600.0
2018-01-07 06:00:00,13.02,16.5,69977.0,51450.0
2018-01-07 07:00:00,17.52,25.14,70841.0,52950.0
2018-01-07 08:00:00,19.58,23.91,72986.0,54600.0
2018-01-07 09:00:00,22.14,22.54,75240.0,56650.0
2018-01-07 10:00:00,28.44,24.15,76526.0,59700.0
2018-01-07 11:00:00,29.52,23.69,77067.0,61550.0
2018-01-07 12:00:00,27.08,23.02,75969.0,63450.0
2018-01-07 13:00:00,20.32,20.66,73812.0,63650.0
2018-01-07 14:00:00,21.2,20.3,73247.0,60050.0
2018-01-07 15:00:00,27.4,24.15,73633.0,57600.0
2018-01-07 16:00:00,33.59,32.27,77356.0,56750.0
2018-01-07 17:00:00,34.34,46.39,79087.0,59400.0
2018-01-07 18:00:00,32.33,46.92,78517.0,64250.0
2018-01-07 19:00:00,31.44,45.45,76750.0,66600.0
2018-01-07 20:00:00,28.94,42.58,74057.0,64850.0
2018-01-07 21:00:00,29.69,45.05,73780.0,62000.0
2018-01-07 22:00:00,27.01,33.3,73345.0,60150.0
2018-01-07 23:00:00,18.91,21.95,72256.0,63350.0
2018-01-08 00:00:00,15.15,19.67,71126.0,59650.0
2018-01-08 01:00:00,15.11,19.63,70217.0,57050.0
2018-01-08 02:00:00,13.42,19.3,70273.0,56200.0
2018-01-08 03:00:00,12.91,26.67,70608.0,53300.0
2018-01-08 04:00:00,17.1,31.38,73310.0,51950.0
2018-01-08 05:00:00,30.03,46.38,76705.0,54300.0
2018-01-08 06:00:00,42.93,54.98,80060.0,60000.0
2018-01-08 07:00:00,44.95,55.18,81442.0,67750.0
2018-01-08 08:00:00,46.2,55.18,81987.0,72000.0
2018-01-08 09:00:00,50.0,55.87,81951.0,72500.0
2018-01-08 10:00:00,59.53,55.14,81545.0,72800.0
2018-01-08 11:00:00,43.8,55.04,81781.0,73000.0
2018-01-08 12:00:00,44.0,55.08,80709.0,73550.0
2018-01-08 13:00:00,46.61,55.02,79079.0,73200.0
2018-01-08 14:00:00,40.97,55.96,78113.0,71200.0
2018-01-08 15:00:00,53.89,55.48,78418.0,68950.0
2018-01-08 16:00:00,64.93,55.74,80154.0,68050.0
2018-01-08 17:00:00,70.0,55.93,83407.0,70000.0
2018-01-08 18:00:00,50.0,55.9,84273.0,74500.0
2018-01-08 19:00:00,50.0,55.72,81213.0,75800.0
2018-01-08 20:00:00,40.7,53.46,78380.0,71550.0
2018-01-08 21:00:00,50.0,50.48,77732.0,67000.0
2018-01-08 22:00:00,45.19,46.29,78520.0,64550.0
2018-01-08 23:00:00,56.13,41.33,73413.0,67400.0
2018-01-09 00:00:00,36.5,36.93,70368.0,65200.0
2018-01-09 01:00:00,34.2,31.64,69237.0,62050.0
2018-01-09 02:00:00,31.75,30.42,68954.0,60950.0
2018-01-09 03:00:00,28.49,31.02,68876.0,57900.0
2018-01-09 04:00:00,36.5,39.03,69848.0,56750.0
2018-01-09 05:00:00,47.2,50.08,74512.0,58900.0
2018-01-09 06:00:00,75.75,54.09,79418.0,64350.0
2018-01-09 07:00:00,55.0,56.08,81346.0,71300.0
2018-01-09 08:00:00,60.84,56.13,82682.0,75700.0
2018-01-09 09:00:00,68.03,55.94,83146.0,74850.0
2018-01-09 10:00:00,64.51,56.08,83498.0,74500.0
2018-01-09 11:00:00,58.93,53.87,82992.0,74500.0
2018-01-09 12:00:00,61.78,53.3,82264.0,74850.0
2018-01-09 13:00:00,55.53,54.44,81345.0,74300.0
2018-01-09 14:00:00,48.03,54.57,80235.0,72100.0
2018-01-09 15:00:00,50.26,54.56,80205.0,69550.0
2018-01-09 16:00:00,64.32,54.75,81516.0,68500.0
2018-01-09 17:00:00,50.94,53.89,83253.0,70400.0
2018-01-09 18:00:00,48.94,52.48,83486.0,74700.0
2018-01-09 19:00:00,46.05,50.51,79195.0,75900.0
2018-01-09 20:00:00,42.91,52.01,75770.0,72050.0
2018-01-09 21:00:00,39.36,49.13,74749.0,67450.0
2018-01-09 22:00:00,39.6,44.04,74997.0,65150.0
2018-01-09 23:00:00,32.27,40.08,73459.0,68100.0
2018-01-10 00:00:00,29.08,38.3,72549.0,64400.0
2018-01-10 01:00:00,28.37,36.37,71930.0,61050.0
2018-01-10 02:00:00,29.38,35.55,70140.0,59950.0
2018-01-10 03:00:00,33.42,35.76,70598.0,56700.0
2018-01-10 04:00:00,31.27,39.46,72486.0,55200.0
2018-01-10 05:00:00,34.87,49.51,75515.0,56750.0
2018-01-10 06:00:00,45.09,52.15,81503.0,61550.0
2018-01-10 07:00:00,49.38,52.02,83542.0,68400.0
2018-01-10 08:00:00,49.29,50.81,83543.0,72350.0
2018-01-10 09:00:00,48.95,50.6,83754.0,72650.0
2018-01-10 10:00:00,52.49,51.53,84067.0,72200.0
2018-01-10 11:00:00,48.28,50.75,84810.0,72000.0
2018-01-10 12:00:00,45.45,49.92,84534.0,71900.0
2018-01-10 13:00:00,47.1,49.61,82725.0,71550.0
2018-01-10 14:00:00,47.98,50.96,81810.0,69700.0
2018-01-10 15:00:00,48.9,52.43,81041.0,67500.0
2018-01-10 16:00:00,51.9,55.02,81641.0,66450.0
2018-01-10 17:00:00,52.69,55.3,83363.0,68050.0
2018-01-10 18:00:00,49.1,52.95,83349.0,72900.0
2018-01-10 19:00:00,44.0,50.1,80105.0,74450.0
2018-01-10 20:00:00,36.99,44.69,76623.0,70750.0
2018-01-10 21:00:00,38.43,44.24,75443.0,66700.0
2018-01-10 22:00:00,37.9,40.64,75189.0,64500.0
2018-01-10 23:00:00,37.33,41.12,72286.0,67300.0
2018-01-11 00:00:00,36.3,39.55,71050.0,64500.0
2018-01-11 01:00:00,34.2,38.1,70174.0,61400.0
2018-01-11 02:00:00,33.0,37.99,69479.0,60550.0
2018-01-11 03:00:00,33.05,37.61,69316.0,57550.0
2018-01-11 04:00:00,37.09,39.88,71432.0,55850.0
2018-01-11 05:00:00,41.5,48.78,77689.0,57600.0
2018-01-11 06:00:00,53.07,53.58,81903.0,62550.0
2018-01-11 07:00:00,57.41,56.4,83013.0,69850.0
2018-01-11 08:00:00,59.69,56.48,83537.0,73500.0
2018-01-11 09:00:00,59.77,56.47,84304.0,73650.0
2018-01-11 10:00:00,58.82,56.05,84502.0,73800.0
2018-01-11 11:00:00,54.61,55.26,83727.0,74200.0
2018-01-11 12:00:00,54.83,54.29,82829.0,74100.0
2018-01-11 13:00:00,54.74,54.01,81738.0,73650.0
2018-01-11 14:00:00,54.01,53.36,81102.0,71900.0
2018-01-11 15:00:00,54.96,54.6,80936.0,69300.0
2018-01-11 16:00:00,57.87,57.44,82332.0,68100.0
2018-01-11 17:00:00,57.81,57.44,83860.0,69750.0
2018-01-11 18:00:00,54.9,54.68,84164.0,74550.0
2018-01-11 19:00:00,50.0,51.09,81109.0,76350.0
2018-01-11 20:00:00,43.13,46.56,78101.0,72600.0
2018-01-11 21:00:00,42.4,47.94,77911.0,68400.0
2018-01-11 22:00:00,37.92,42.29,77561.0,66300.0
2018-01-11 23:00:00,37.68,37.09,74746.0,69200.0
2018-01-12 00:00:00,35.69,35.15,72016.0,66050.0
2018-01-12 01:00:00,34.0,34.71,70894.0,62900.0
2018-01-12 02:00:00,33.08,38.13,70465.0,61950.0
2018-01-12 03:00:00,33.81,37.55,70494.0,58900.0
2018-01-12 04:00:00,35.1,38.89,71890.0,57450.0
2018-01-12 05:00:00,39.93,46.99,77865.0,59200.0
2018-01-12 06:00:00,48.5,52.34,82535.0,64200.0
2018-01-12 07:00:00,50.7,53.57,84413.0,71850.0
2018-01-12 08:00:00,57.38,53.55,85646.0,75500.0
2018-01-12 09:00:00,57.44,53.28,85616.0,75150.0
2018-01-12 10:00:00,56.81,53.05,85604.0,74950.0
2018-01-12 11:00:00,55.04,52.05,85369.0,74650.0
2018-01-12 12:00:00,52.94,50.55,84578.0,74150.0
2018-01-12 13:00:00,48.02,50.05,83442.0,73850.0
2018-01-12 14:00:00,45.92,49.76,82227.0,71700.0
2018-01-12 15:00:00,46.5,49.55,81646.0,69100.0
2018-01-12 16:00:00,50.52,50.43,82132.0,67900.0
2018-01-12 17:00:00,55.15,49.98,82766.0,69750.0
2018-01-12 18:00:00,51.99,48.95,82504.0,74400.0
2018-01-12 19:00:00,44.8,43.01,79770.0,75400.0
2018-01-12 20:00:00,44.8,36.94,76201.0,72200.0
2018-01-12 21:00:00,48.91,39.33,75569.0,68500.0
2018-01-12 22:00:00,42.15,39.27,75813.0,67150.0
2018-01-12 23:00:00,43.15,39.21,70984.0,69950.0
2018-01-13 00:00:00,38.42,37.67,68621.0,67400.0
2018-01-13 01:00:00,36.11,37.1,66279.0,63950.0
2018-01-13 02:00:00,33.8,35.76,65047.0,62650.0
2018-01-13 03:00:00,32.04,35.06,65418.0,59350.0
2018-01-13 04:00:00,32.55,35.01,65874.0,57600.0
2018-01-13 05:00:00,32.0,36.96,67169.0,57500.0
2018-01-13 06:00:00,33.76,37.58,68866.0,59500.0
2018-01-13 07:00:00,41.54,38.49,72804.0,62150.0
2018-01-13 08:00:00,48.15,44.78,75166.0,65200.0
2018-01-13 09:00:00,50.59,44.64,76096.0,67700.0
2018-01-13 10:00:00,47.8,44.11,76239.0,68900.0
2018-01-13 11:00:00,47.63,43.68,75793.0,68300.0
2018-01-13 12:00:00,39.4,42.1,74872.0,68650.0
2018-01-13 13:00:00,36.83,38.4,73173.0,68000.0
2018-01-13 14:00:00,36.9,38.12,72407.0,64500.0
2018-01-13 15:00:00,36.69,39.27,72176.0,61650.0
2018-01-13 16:00:00,56.25,46.05,73975.0,60450.0
2018-01-13 17:00:00,61.0,50.07,76384.0,62500.0
2018-01-13 18:00:00,59.46,50.1,76330.0,68550.0
2018-01-13 19:00:00,45.1,50.08,74472.0,70450.0
2018-01-13 20:00:00,41.2,48.0,72706.0,68150.0
2018-01-13 21:00:00,46.0,46.1,72855.0,65050.0
2018-01-13 22:00:00,38.0,44.01,72823.0,64100.0
2018-01-13 23:00:00,38.1,46.3,70628.0,67700.0
2018-01-14 00:00:00,33.83,42.37,68370.0,66250.0
2018-01-14 01:00:00,33.0,39.41,67195.0,63450.0
2018-01-14 02:00:00,30.0,37.63,66148.0,62200.0
2018-01-14 03:00:00,27.01,36.79,65612.0,58450.0
2018-01-14 04:00:00,28.48,37.08,65340.0,56200.0
2018-01-14 05:00:00,29.74,36.18,65848.0,55750.0
2018-01-14 06:00:00,32.7,36.2,66351.0,56750.0
2018-01-14 07:00:00,35.1,37.32,67211.0,57650.0
2018-01-14 08:00:00,36.9,37.98,69669.0,59450.0
2018-01-14 09:00:00,39.02,37.55,70676.0,61950.0
2018-01-14 10:00:00,39.25,38.96,71967.0,65050.0
2018-01-14 11:00:00,40.88,39.98,72869.0,66550.0
2018-01-14 12:00:00,37.04,37.31,71915.0,67900.0
2018-01-14 13:00:00,34.9,34.15,69612.0,67750.0
2018-01-14 14:00:00,33.86,34.92,68159.0,63850.0
2018-01-14 15:00:00,34.86,35.95,68209.0,61050.0
2018-01-14 16:00:00,37.99,47.15,71378.0,59850.0
2018-01-14 17:00:00,59.2,51.38,75190.0,61600.0
2018-01-14 18:00:00,62.23,51.83,75818.0,66800.0
2018-01-14 19:00:00,56.0,50.74,74500.0,69650.0
2018-01-14 20:00:00,41.6,48.95,72762.0,68150.0
2018-01-14 21:00:00,44.05,47.41,73412.0,65400.0
2018-01-14 22:00:00,38.33,43.25,73067.0,64150.0
2018-01-14 23:00:00,34.0,39.09,71082.0,67250.0
2018-01-15 00:00:00,34.11,36.64,69296.0,64400.0
2018-01-15 01:00:00,32.4,35.5,68325.0,61950.0
2018-01-15 02:00:00,25.45,32.27,68522.0,61700.0
2018-01-15 03:00:00,26.5,33.17,68517.0,58800.0
2018-01-15 04:00:00,27.87,36.21,70444.0,57350.0
2018-01-15 05:00:00,40.7,49.13,76271.0,59000.0
2018-01-15 06:00:00,54.83,51.84,81606.0,64300.0
2018-01-15 07:00:00,52.92,52.56,83797.0,71650.0
2018-01-15 08:00:00,50.04,52.26,85754.0,75900.0
2018-01-15 09:00:00,54.31,52.37,87264.0,76300.0
2018-01-15 10:00:00,49.91,53.02,88007.0,76700.0
2018-01-15 11:00:00,50.22,52.61,87537.0,76750.0
2018-01-15 12:00:00,49.34,52.52,86938.0,76850.0
2018-01-15 13:00:00,40.34,52.6,84314.0,76650.0
2018-01-15 14:00:00,37.47,52.5,83341.0,74450.0
2018-01-15 15:00:00,38.24,52.37,83113.0,72000.0
2018-01-15 16:00:00,47.9,52.27,84219.0,70750.0
2018-01-15 17:00:00,53.55,52.24,86626.0,71700.0
2018-01-15 18:00:00,52.25,51.9,86439.0,75250.0
2018-01-15 19:00:00,45.93,51.37,83106.0,76000.0
2018-01-15 20:00:00,36.71,50.02,79477.0,72250.0
2018-01-15 21:00:00,36.6,48.02,79091.0,67950.0
2018-01-15 22:00:00,36.21,43.43,79630.0,65650.0
2018-01-15 23:00:00,33.6,39.57,76488.0,68200.0
2018-01-16 00:00:00,21.16,35.0,72181.0,65474.0
2018-01-16 01:00:00,18.59,33.52,69201.0,62340.0
2018-01-16 02:00:00,14.56,33.68,68932.0,61111.0
2018-01-16 03:00:00,14.7,32.51,69417.0,57851.0
2018-01-16 04:00:00,21.21,34.84,71872.0,56201.0
2018-01-16 05:00:00,30.19,45.51,77612.0,57783.0
2018-01-16 06:00:00,38.92,51.33,81862.0,62840.0
2018-01-16 07:00:00,45.48,52.43,83751.0,69908.0
2018-01-16 08:00:00,49.06,52.18,84653.0,73268.0
2018-01-16 09:00:00,47.4,52.55,84770.0,72671.0
2018-01-16 10:00:00,47.9,52.61,84462.0,72330.0
2018-01-16 11:00:00,42.96,51.97,84207.0,72491.0
2018-01-16 12:00:00,42.48,52.01,83524.0,72606.0
2018-01-16 13:00:00,40.48,52.53,82531.0,72754.0
2018-01-16 14:00:00,39.2,52.6,81745.0,71086.0
2018-01-16 15:00:00,41.16,52.32,81850.0,68867.0
2018-01-16 16:00:00,49.95,51.94,83704.0,68027.0
2018-01-16 17:00:00,50.72,51.62,84783.0,69293.0
2018-01-16 18:00:00,45.02,51.52,84031.0,73296.0
2018-01-16 19:00:00,39.9,50.05,81170.0,75215.0
2018-01-16 20:00:00,35.0,49.49,78441.0,71310.0
2018-01-16 21:00:00,35.9,46.07,77790.0,66794.0
2018-01-16 22:00:00,35.2,40.9,77435.0,64907.0
2018-01-16 23:00:00,26.52,39.01,75591.0,67616.0
2018-01-17 00:00:00,22.8,36.92,74008.0,64150.0
2018-01-17 01:00:00,22.15,31.94,72756.0,60850.0
2018-01-17 02:00:00,18.41,28.91,72554.0,59500.0
2018-01-17 03:00:00,18.74,28.06,73194.0,56600.0
2018-01-17 04:00:00,23.4,36.92,75267.0,55300.0
2018-01-17 05:00:00,33.52,46.7,78109.0,56950.0
2018-01-17 06:00:00,48.69,50.73,82655.0,61900.0
2018-01-17 07:00:00,48.95,51.06,85374.0,69100.0
2018-01-17 08:00:00,49.23,50.95,86503.0,72850.0
2018-01-17 09:00:00,43.38,51.03,86546.0,73200.0
2018-01-17 10:00:00,45.85,50.4,86563.0,73050.0
2018-01-17 11:00:00,45.57,49.94,85698.0,72900.0
2018-01-17 12:00:00,44.08,49.95,85453.0,72850.0
2018-01-17 13:00:00,42.18,50.88,84597.0,72450.0
2018-01-17 14:00:00,40.41,51.52,83228.0,70700.0
2018-01-17 15:00:00,42.24,50.98,82651.0,68200.0
2018-01-17 16:00:00,51.25,50.71,83429.0,67650.0
2018-01-17 17:00:00,50.75,51.5,84645.0,69500.0
2018-01-17 18:00:00,43.38,51.31,84554.0,74400.0
2018-01-17 19:00:00,40.29,50.08,82531.0,76050.0
2018-01-17 20:00:00,45.75,48.88,79996.0,72250.0
2018-01-17 21:00:00,37.45,45.71,79742.0,67900.0
2018-01-17 22:00:00,47.48,42.93,79949.0,65950.0
2018-01-17 23:00:00,25.44,42.14,76340.0,68750.0
2018-01-18 00:00:00,22.39,39.13,74979.0,67400.0
2018-01-18 01:00:00,21.62,37.03,72356.0,64200.0
2018-01-18 02:00:00,14.93,37.07,72375.0,63050.0
2018-01-18 03:00:00,12.77,37.09,73529.0,59900.0
2018-01-18 04:00:00,14.96,43.55,75425.0,58150.0
2018-01-18 05:00:00,37.85,49.74,78116.0,59650.0
2018-01-18 06:00:00,44.03,50.51,82565.0,64250.0
2018-01-18 07:00:00,47.35,50.7,83767.0,71150.0
2018-01-18 08:00:00,51.68,50.77,84399.0,74150.0
2018-01-18 09:00:00,48.32,50.8,84632.0,73400.0
2018-01-18 10:00:00,47.48,50.81,84534.0,72900.0
2018-01-18 11:00:00,39.66,50.65,83962.0,72700.0
2018-01-18 12:00:00,38.23,50.7,82533.0,72200.0
2018-01-18 13:00:00,37.07,50.88,81105.0,72000.0
2018-01-18 14:00:00,39.58,51.29,79767.0,70300.0
2018-01-18 15:00:00,42.74,51.06,80493.0,67600.0
2018-01-18 16:00:00,56.7,50.84,82483.0,67000.0
2018-01-18 17:00:00,60.54,50.92,83835.0,68600.0
2018-01-18 18:00:00,56.7,50.69,82837.0,73150.0
2018-01-18 19:00:00,44.9,50.09,79575.0,74950.0
2018-01-18 20:00:00,39.21,49.5,76370.0,71000.0
2018-01-18 21:00:00,42.59,46.0,76088.0,66550.0
2018-01-18 22:00:00,38.3,42.95,75918.0,64050.0
2018-01-18 23:00:00,32.21,39.12,74455.0,67200.0
2018-01-19 00:00:00,30.47,37.65,73056.0,64600.0
2018-01-19 01:00:00,29.49,35.06,72345.0,61750.0
2018-01-19 02:00:00,29.56,34.54,71361.0,60900.0
2018-01-19 03:00:00,30.02,34.7,71339.0,58200.0
2018-01-19 04:00:00,31.76,37.88,71979.0,56850.0
2018-01-19 05:00:00,40.02,42.99,77078.0,58500.0
2018-01-19 06:00:00,48.96,49.47,81749.0,63500.0
2018-01-19 07:00:00,51.94,50.03,82984.0,71250.0
2018-01-19 08:00:00,51.34,50.44,82835.0,74500.0
2018-01-19 09:00:00,50.67,50.02,83419.0,74250.0
2018-01-19 10:00:00,47.89,48.35,83939.0,74100.0
2018-01-19 11:00:00,43.89,48.12,83255.0,73600.0
2018-01-19 12:00:00,41.67,48.01,82428.0,73400.0
2018-01-19 13:00:00,39.49,44.11,81053.0,72750.0
2018-01-19 14:00:00,41.78,44.14,79982.0,70600.0
2018-01-19 15:00:00,44.3,45.51,80448.0,68000.0
2018-01-19 16:00:00,49.57,48.91,81888.0,66900.0
2018-01-19 17:00:00,49.74,49.38,83456.0,69050.0
